"MEASURE" "ACTIVITY" "SUBJECT" "AVERAGE"
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 8 0.288140718789474
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 9 -0.3094424725
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 10 -0.105020355562895
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 11 -0.126816662141304
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 12 0.0629216671304348
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 13 -0.149027773519149
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 14 0.192791766468889
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 15 0.0158059210738095
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 16 -0.261684752425532
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 17 -0.304063534173913
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 18 -0.447033872545455
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 19 0.355306716915385
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 20 0.289670966711111
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 21 -0.0796009757622222
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 22 0.0198613278611111
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 23 -0.0883301225796296
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 24 -0.169291887741818
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 25 -0.371661522413793
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 26 -0.08640490273602
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 27 -0.138528104113636
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 28 0.0265530133695652
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 29 -0.07734083835625
"Body Acceleration Jerk-std()-Y" "WALKING_DOWNSTAIRS" 30 -0.194656096556452
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 1 -0.378274426037736
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 2 -0.185648954220833
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 3 -0.251680364540678
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 4 -0.281543175326923
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 5 -0.125026612744681
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 6 -0.0413994646723529
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 7 -0.519897595686274
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 8 -0.0123501104926829
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 9 -0.586147012244898
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 10 -0.177803083425532
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 11 -0.428119229814815
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 12 -0.311328991057692
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 13 -0.323333932218182
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 14 -0.336427181240741
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 15 -0.311861356875
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 16 -0.425625937254902
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 17 -0.349791873229167
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 18 -0.56794063862069
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 19 -0.0128865483575
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 20 -0.260789711588235
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 21 -0.203209665702128
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 22 -0.0575784544857143
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 23 -0.328225031
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 24 -0.51522075220339
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 25 -0.627131235692308
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 26 -0.399771473818182
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 27 -0.426833499411765
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 28 -0.331602407372549
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 29 -0.388624195510204
"Body Acceleration Jerk-std()-Y" "WALKING_UPSTAIRS" 30 -0.587214542923077
"Body Acceleration Jerk-std()-Z" "LAYING" 1 -0.9548551108
"Body Acceleration Jerk-std()-Z" "LAYING" 2 -0.988442014375
"Body Acceleration Jerk-std()-Z" "LAYING" 3 -0.982093162903226
"Body Acceleration Jerk-std()-Z" "LAYING" 4 -0.978511984259259
"Body Acceleration Jerk-std()-Z" "LAYING" 5 -0.985419368461538
"Body Acceleration Jerk-std()-Z" "LAYING" 6 -0.959646055263158
"Body Acceleration Jerk-std()-Z" "LAYING" 7 -0.972983064230769
"Body Acceleration Jerk-std()-Z" "LAYING" 8 -0.96608757462963
"Body Acceleration Jerk-std()-Z" "LAYING" 9 -0.958562455
"Body Acceleration Jerk-std()-Z" "LAYING" 10 -0.976256662586207
"Body Acceleration Jerk-std()-Z" "LAYING" 11 -0.982111784210526
"Body Acceleration Jerk-std()-Z" "LAYING" 12 -0.970629308166667
"Body Acceleration Jerk-std()-Z" "LAYING" 13 -0.983070657419355
"Body Acceleration Jerk-std()-Z" "LAYING" 14 -0.972431855490196
"Body Acceleration Jerk-std()-Z" "LAYING" 15 -0.978402956527778
"Body Acceleration Jerk-std()-Z" "LAYING" 16 -0.987644127
"Body Acceleration Jerk-std()-Z" "LAYING" 17 -0.98281300056338
"Body Acceleration Jerk-std()-Z" "LAYING" 18 -0.990660246153846
"Body Acceleration Jerk-std()-Z" "LAYING" 19 -0.988260181084337
"Body Acceleration Jerk-std()-Z" "LAYING" 20 -0.984989224117647
"Body Acceleration Jerk-std()-Z" "LAYING" 21 -0.983977644222222
"Body Acceleration Jerk-std()-Z" "LAYING" 22 -0.974527011944444
"Body Acceleration Jerk-std()-Z" "LAYING" 23 -0.984663476666667
"Body Acceleration Jerk-std()-Z" "LAYING" 24 -0.983087366805556
"Body Acceleration Jerk-std()-Z" "LAYING" 25 -0.96783552630137
"Body Acceleration Jerk-std()-Z" "LAYING" 26 -0.989064628947368
"Body Acceleration Jerk-std()-Z" "LAYING" 27 -0.989685146621622
"Body Acceleration Jerk-std()-Z" "LAYING" 28 -0.973071655875
"Body Acceleration Jerk-std()-Z" "LAYING" 29 -0.993288313333333
"Body Acceleration Jerk-std()-Z" "LAYING" 30 -0.979517896142857
"Body Acceleration Jerk-std()-Z" "SITTING" 1 -0.987910804468085
"Body Acceleration Jerk-std()-Z" "SITTING" 2 -0.98751821173913
"Body Acceleration Jerk-std()-Z" "SITTING" 3 -0.974661565961538
"Body Acceleration Jerk-std()-Z" "SITTING" 4 -0.9790387658
"Body Acceleration Jerk-std()-Z" "SITTING" 5 -0.973436529545455
"Body Acceleration Jerk-std()-Z" "SITTING" 6 -0.958572952545454
"Body Acceleration Jerk-std()-Z" "SITTING" 7 -0.972256472708333
"Body Acceleration Jerk-std()-Z" "SITTING" 8 -0.985285807173913
"Body Acceleration Jerk-std()-Z" "SITTING" 9 -0.9618894376
"Body Acceleration Jerk-std()-Z" "SITTING" 10 -0.988255803703704
"Body Acceleration Jerk-std()-Z" "SITTING" 11 -0.983441609622641
"Body Acceleration Jerk-std()-Z" "SITTING" 12 -0.97911346627451
"Body Acceleration Jerk-std()-Z" "SITTING" 13 -0.987612090204082
"Body Acceleration Jerk-std()-Z" "SITTING" 14 -0.976133383518519
"Body Acceleration Jerk-std()-Z" "SITTING" 15 -0.987011024745763
"Body Acceleration Jerk-std()-Z" "SITTING" 16 -0.983487212898551
"Body Acceleration Jerk-std()-Z" "SITTING" 17 -0.990529261875
"Body Acceleration Jerk-std()-Z" "SITTING" 18 -0.990153121754386
"Body Acceleration Jerk-std()-Z" "SITTING" 19 -0.986704740273973
"Body Acceleration Jerk-std()-Z" "SITTING" 20 -0.976522488787879
"Body Acceleration Jerk-std()-Z" "SITTING" 21 -0.985823622941176
"Body Acceleration Jerk-std()-Z" "SITTING" 22 -0.978928356290323
"Body Acceleration Jerk-std()-Z" "SITTING" 23 -0.975978995
"Body Acceleration Jerk-std()-Z" "SITTING" 24 -0.984662946764706
"Body Acceleration Jerk-std()-Z" "SITTING" 25 -0.988433153384615
"Body Acceleration Jerk-std()-Z" "SITTING" 26 -0.99000871051282
"Body Acceleration Jerk-std()-Z" "SITTING" 27 -0.988904001571429
"Body Acceleration Jerk-std()-Z" "SITTING" 28 -0.976327426666667
"Body Acceleration Jerk-std()-Z" "SITTING" 29 -0.990168733
"Body Acceleration Jerk-std()-Z" "SITTING" 30 -0.988164381290323
"Body Acceleration Jerk-std()-Z" "STANDING" 1 -0.992251177358491
"Body Acceleration Jerk-std()-Z" "STANDING" 2 -0.982841446481482
"Body Acceleration Jerk-std()-Z" "STANDING" 3 -0.973059634918033
"Body Acceleration Jerk-std()-Z" "STANDING" 4 -0.973054201071429
"Body Acceleration Jerk-std()-Z" "STANDING" 5 -0.963832118928571
"Body Acceleration Jerk-std()-Z" "STANDING" 6 -0.967547241754386
"Body Acceleration Jerk-std()-Z" "STANDING" 7 -0.972060053207547
"Body Acceleration Jerk-std()-Z" "STANDING" 8 -0.982610899259259
"Body Acceleration Jerk-std()-Z" "STANDING" 9 -0.970584264666667
"Body Acceleration Jerk-std()-Z" "STANDING" 10 -0.9764306
"Body Acceleration Jerk-std()-Z" "STANDING" 11 -0.990132989574468
"Body Acceleration Jerk-std()-Z" "STANDING" 12 -0.975556976885246
"Body Acceleration Jerk-std()-Z" "STANDING" 13 -0.986926242631579
"Body Acceleration Jerk-std()-Z" "STANDING" 14 -0.970766734
"Body Acceleration Jerk-std()-Z" "STANDING" 15 -0.985301940754717
"Body Acceleration Jerk-std()-Z" "STANDING" 16 -0.988073825641026
"Body Acceleration Jerk-std()-Z" "STANDING" 17 -0.991217027307692
"Body Acceleration Jerk-std()-Z" "STANDING" 18 -0.988455249452055
"Body Acceleration Jerk-std()-Z" "STANDING" 19 -0.986142491917808
"Body Acceleration Jerk-std()-Z" "STANDING" 20 -0.958936310958904
"Body Acceleration Jerk-std()-Z" "STANDING" 21 -0.977915677191011
"Body Acceleration Jerk-std()-Z" "STANDING" 22 -0.981478064920635
"Body Acceleration Jerk-std()-Z" "STANDING" 23 -0.973595215441176
"Body Acceleration Jerk-std()-Z" "STANDING" 24 -0.977716354927536
"Body Acceleration Jerk-std()-Z" "STANDING" 25 -0.987062685135135
"Body Acceleration Jerk-std()-Z" "STANDING" 26 -0.986693448648649
"Body Acceleration Jerk-std()-Z" "STANDING" 27 -0.987354788
"Body Acceleration Jerk-std()-Z" "STANDING" 28 -0.969765362025316
"Body Acceleration Jerk-std()-Z" "STANDING" 29 -0.990593859692308
"Body Acceleration Jerk-std()-Z" "STANDING" 30 -0.968897316101695
"Body Acceleration Jerk-std()-Z" "WALKING" 1 -0.502699788526316
"Body Acceleration Jerk-std()-Z" "WALKING" 2 -0.586090418983051
"Body Acceleration Jerk-std()-Z" "WALKING" 3 -0.52948611637931
"Body Acceleration Jerk-std()-Z" "WALKING" 4 -0.7513913825
"Body Acceleration Jerk-std()-Z" "WALKING" 5 -0.612895318571429
"Body Acceleration Jerk-std()-Z" "WALKING" 6 -0.575777466491228
"Body Acceleration Jerk-std()-Z" "WALKING" 7 -0.149488514397895
"Body Acceleration Jerk-std()-Z" "WALKING" 8 -0.383200596479167
"Body Acceleration Jerk-std()-Z" "WALKING" 9 -0.409764526153846
"Body Acceleration Jerk-std()-Z" "WALKING" 10 -0.511662905849057
"Body Acceleration Jerk-std()-Z" "WALKING" 11 -0.720654731186441
"Body Acceleration Jerk-std()-Z" "WALKING" 12 -0.512276838
"Body Acceleration Jerk-std()-Z" "WALKING" 13 -0.374633172105263
"Body Acceleration Jerk-std()-Z" "WALKING" 14 -0.472791088644068
"Body Acceleration Jerk-std()-Z" "WALKING" 15 -0.686268420555556
"Body Acceleration Jerk-std()-Z" "WALKING" 16 -0.44025821745098
"Body Acceleration Jerk-std()-Z" "WALKING" 17 -0.534303311639344
"Body Acceleration Jerk-std()-Z" "WALKING" 18 -0.633325860714286
"Body Acceleration Jerk-std()-Z" "WALKING" 19 -0.179390497475
"Body Acceleration Jerk-std()-Z" "WALKING" 20 -0.387664584313725
"Body Acceleration Jerk-std()-Z" "WALKING" 21 -0.425142604807692
"Body Acceleration Jerk-std()-Z" "WALKING" 22 -0.313155902608696
"Body Acceleration Jerk-std()-Z" "WALKING" 23 -0.0293115056033898
"Body Acceleration Jerk-std()-Z" "WALKING" 24 -0.491189466034483
"Body Acceleration Jerk-std()-Z" "WALKING" 25 -0.675601403648649
"Body Acceleration Jerk-std()-Z" "WALKING" 26 -0.397483516101695
"Body Acceleration Jerk-std()-Z" "WALKING" 27 -0.401188539824561
"Body Acceleration Jerk-std()-Z" "WALKING" 28 -0.537470471666667
"Body Acceleration Jerk-std()-Z" "WALKING" 29 -0.461758009811321
"Body Acceleration Jerk-std()-Z" "WALKING" 30 -0.521351855076923
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 1 -0.345735032326531
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 2 -0.340122023191489
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 3 -0.571735243061224
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 4 -0.626646986888889
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 5 -0.52265163787234
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 6 -0.336817322270833
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 7 -0.347107758021277
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 8 -0.0135136269
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 9 -0.359513362761905
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 10 -0.318188417289474
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 11 -0.579710482173913
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 12 -0.498655793478261
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 13 -0.31704660987234
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 14 -0.133634060621778
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 15 -0.404005582309524
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 16 -0.303381582831915
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 17 -0.536331570652174
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 18 -0.651246664909091
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 19 -0.0200111148717949
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 20 -0.381503405466667
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 21 -0.246061882112444
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 22 -0.477806646111111
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 23 0.0310157077775926
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 24 -0.290239376563636
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 25 -0.711494695517241
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 26 -0.3793359516
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 27 -0.409310918409091
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 28 -0.427053261304348
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 29 -0.478764185
"Body Acceleration Jerk-std()-Z" "WALKING_DOWNSTAIRS" 30 -0.467070153387097
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 1 -0.706593530943396
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 2 -0.5737463525
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 3 -0.708551711864407
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 4 -0.726495311923077
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 5 -0.63836903212766
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 6 -0.560830688235294
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 7 -0.60780843627451
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 8 -0.447518179097561
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 9 -0.647296002040816
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 10 -0.607520480212766
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 11 -0.785359167222222
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 12 -0.719336352692308
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 13 -0.660921263636364
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 14 -0.327868814314815
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 15 -0.748809454166667
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 16 -0.593411129607843
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 17 -0.657430836041667
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 18 -0.760829911206897
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 19 -0.4442822275
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 20 -0.513641207058824
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 21 -0.562052350212766
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 22 -0.471703304761905
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 23 -0.408094020392157
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 24 -0.523807264237288
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 25 -0.812458372307692
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 26 -0.677995585454545
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 27 -0.633722935098039
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 28 -0.637488941176471
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 29 -0.678763766530612
"Body Acceleration Jerk-std()-Z" "WALKING_UPSTAIRS" 30 -0.761942025384615
"Body Gyroscopic-mean()-X" "LAYING" 1 -0.016553093978
"Body Gyroscopic-mean()-X" "LAYING" 2 -0.01847660675
"Body Gyroscopic-mean()-X" "LAYING" 3 -0.0208170540330645
"Body Gyroscopic-mean()-X" "LAYING" 4 -0.00923156347222222
"Body Gyroscopic-mean()-X" "LAYING" 5 -0.0218935013501923
"Body Gyroscopic-mean()-X" "LAYING" 6 -0.0079605026754386
"Body Gyroscopic-mean()-X" "LAYING" 7 -0.00282641913096154
"Body Gyroscopic-mean()-X" "LAYING" 8 0.00535361206851852
"Body Gyroscopic-mean()-X" "LAYING" 9 -0.013632036148
"Body Gyroscopic-mean()-X" "LAYING" 10 -0.019555937162069
"Body Gyroscopic-mean()-X" "LAYING" 11 -0.0191743840136842
"Body Gyroscopic-mean()-X" "LAYING" 12 -0.0146546807316667
"Body Gyroscopic-mean()-X" "LAYING" 13 -0.00973609968045161
"Body Gyroscopic-mean()-X" "LAYING" 14 0.00505221181607843
"Body Gyroscopic-mean()-X" "LAYING" 15 -0.0168300887791667
"Body Gyroscopic-mean()-X" "LAYING" 16 -0.0161545406857143
"Body Gyroscopic-mean()-X" "LAYING" 17 -0.0234756467113239
"Body Gyroscopic-mean()-X" "LAYING" 18 -0.02517618068
"Body Gyroscopic-mean()-X" "LAYING" 19 -0.0312072730559566
"Body Gyroscopic-mean()-X" "LAYING" 20 -0.0231760616308824
"Body Gyroscopic-mean()-X" "LAYING" 21 -0.0305126188777778
"Body Gyroscopic-mean()-X" "LAYING" 22 -0.0208311371125
"Body Gyroscopic-mean()-X" "LAYING" 23 -0.0113399724663889
"Body Gyroscopic-mean()-X" "LAYING" 24 -0.0143679929444444
"Body Gyroscopic-mean()-X" "LAYING" 25 0.00372723459589041
"Body Gyroscopic-mean()-X" "LAYING" 26 -0.0170656239526316
"Body Gyroscopic-mean()-X" "LAYING" 27 -0.0195427328781081
"Body Gyroscopic-mean()-X" "LAYING" 28 -0.017367705735
"Body Gyroscopic-mean()-X" "LAYING" 29 -0.0258281004782609
"Body Gyroscopic-mean()-X" "LAYING" 30 -0.0267812218571429
"Body Gyroscopic-mean()-X" "SITTING" 1 -0.045350056512766
"Body Gyroscopic-mean()-X" "SITTING" 2 -0.0454706620434783
"Body Gyroscopic-mean()-X" "SITTING" 3 -0.0385365204807692
"Body Gyroscopic-mean()-X" "SITTING" 4 -0.04944351156
"Body Gyroscopic-mean()-X" "SITTING" 5 -0.0422355209795455
"Body Gyroscopic-mean()-X" "SITTING" 6 -0.0372442282830909
"Body Gyroscopic-mean()-X" "SITTING" 7 -0.04963797197125
"Body Gyroscopic-mean()-X" "SITTING" 8 -0.0547396987173913
"Body Gyroscopic-mean()-X" "SITTING" 9 -0.042328876778
"Body Gyroscopic-mean()-X" "SITTING" 10 -0.0432432176851852
"Body Gyroscopic-mean()-X" "SITTING" 11 -0.0399984915849057
"Body Gyroscopic-mean()-X" "SITTING" 12 -0.0424159182941176
"Body Gyroscopic-mean()-X" "SITTING" 13 -0.0355124856836735
"Body Gyroscopic-mean()-X" "SITTING" 14 -0.0440403326851852
"Body Gyroscopic-mean()-X" "SITTING" 15 -0.0377111130338983
"Body Gyroscopic-mean()-X" "SITTING" 16 -0.0412014042275362
"Body Gyroscopic-mean()-X" "SITTING" 17 -0.042549159015625
"Body Gyroscopic-mean()-X" "SITTING" 18 -0.0333057034385965
"Body Gyroscopic-mean()-X" "SITTING" 19 -0.0214151280054795
"Body Gyroscopic-mean()-X" "SITTING" 20 -0.036405928969697
"Body Gyroscopic-mean()-X" "SITTING" 21 -0.0198712820612471
"Body Gyroscopic-mean()-X" "SITTING" 22 -0.0360430675032258
"Body Gyroscopic-mean()-X" "SITTING" 23 -0.0472583464367647
"Body Gyroscopic-mean()-X" "SITTING" 24 -0.0356229619955882
"Body Gyroscopic-mean()-X" "SITTING" 25 -0.0352052091230769
"Body Gyroscopic-mean()-X" "SITTING" 26 -0.0370217449628205
"Body Gyroscopic-mean()-X" "SITTING" 27 -0.0371830822285714
"Body Gyroscopic-mean()-X" "SITTING" 28 -0.0339018030166667
"Body Gyroscopic-mean()-X" "SITTING" 29 -0.0379271112333333
"Body Gyroscopic-mean()-X" "SITTING" 30 -0.0358426482048387
"Body Gyroscopic-mean()-X" "STANDING" 1 -0.0239877347979245
"Body Gyroscopic-mean()-X" "STANDING" 2 -0.0238623875712963
"Body Gyroscopic-mean()-X" "STANDING" 3 -0.0246626070770492
"Body Gyroscopic-mean()-X" "STANDING" 4 -0.0306449342357143
"Body Gyroscopic-mean()-X" "STANDING" 5 -0.0322711902673214
"Body Gyroscopic-mean()-X" "STANDING" 6 -0.028251913022807
"Body Gyroscopic-mean()-X" "STANDING" 7 -0.0291582212545283
"Body Gyroscopic-mean()-X" "STANDING" 8 -0.0219671978203704
"Body Gyroscopic-mean()-X" "STANDING" 9 -0.029183136346
"Body Gyroscopic-mean()-X" "STANDING" 10 -0.0281854325604545
"Body Gyroscopic-mean()-X" "STANDING" 11 -0.0293141521489362
"Body Gyroscopic-mean()-X" "STANDING" 12 -0.0300030427426229
"Body Gyroscopic-mean()-X" "STANDING" 13 -0.0295492164431579
"Body Gyroscopic-mean()-X" "STANDING" 14 -0.0220886526891667
"Body Gyroscopic-mean()-X" "STANDING" 15 -0.0262433562254717
"Body Gyroscopic-mean()-X" "STANDING" 16 -0.0299337294166667
"Body Gyroscopic-mean()-X" "STANDING" 17 -0.0269576937130769
"Body Gyroscopic-mean()-X" "STANDING" 18 -0.0265873248835616
"Body Gyroscopic-mean()-X" "STANDING" 19 -0.025090574020274
"Body Gyroscopic-mean()-X" "STANDING" 20 -0.0241335049573973
"Body Gyroscopic-mean()-X" "STANDING" 21 -0.0191731896359551
"Body Gyroscopic-mean()-X" "STANDING" 22 -0.0275201762126984
"Body Gyroscopic-mean()-X" "STANDING" 23 -0.0327397745133823
"Body Gyroscopic-mean()-X" "STANDING" 24 -0.0278611511434783
"Body Gyroscopic-mean()-X" "STANDING" 25 -0.0247946750959459
"Body Gyroscopic-mean()-X" "STANDING" 26 -0.0245345837959459
"Body Gyroscopic-mean()-X" "STANDING" 27 -0.026731653905
"Body Gyroscopic-mean()-X" "STANDING" 28 -0.0253281543540506
"Body Gyroscopic-mean()-X" "STANDING" 29 -0.0276075573307692
